Date,In,Out,Station,Seq,Route,InVerifyDate,OutVerifyDate
2015/03/01,434875,456596,萬芳醫院站,4,文湖線,104年3月,
2015/04/01,399527,418805,萬芳醫院站,4,文湖線,104年4月,
2015/05/01,415242,433588,萬芳醫院站,4,文湖線,104年5月,
2015/06/01,387411,406279,萬芳醫院站,4,文湖線,104年6月,
2015/07/01,356504,370975,萬芳醫院站,4,文湖線,104年7月,
2000/01/01,75055,66222,辛亥站,5,文湖線,89年1月,
2000/02/01,66390,58027,辛亥站,5,文湖線,89年2月,
2000/03/01,81847,72357,辛亥站,5,文湖線,89年3月,
2000/04/01,73819,67042,辛亥站,5,文湖線,89年4月,
2000/05/01,75193,66637,辛亥站,5,文湖線,89年5月,
2000/06/01,69595,61295,辛亥站,5,文湖線,89年6月,
2000/07/01,75717,66351,辛亥站,5,文湖線,89年7月,
2000/08/01,76111,66017,辛亥站,5,文湖線,89年8月,
2000/09/01,73723,64361,辛亥站,5,文湖線,89年9月,
2000/10/01,78616,69341,辛亥站,5,文湖線,89年10月,
2000/11/01,79402,69102,辛亥站,5,文湖線,89年11月,
2000/12/01,85256,74078,辛亥站,5,文湖線,89年12月,
2001/01/01,74163,63808,辛亥站,5,文湖線,90年1月,
2001/02/01,78107,68075,辛亥站,5,文湖線,90年2月,
2001/03/01,84994,74553,辛亥站,5,文湖線,90年3月,
2001/04/01,79190,69400,辛亥站,5,文湖線,90年4月,
2001/05/01,82576,71665,辛亥站,5,文湖線,90年5月,
2001/06/01,76704,66598,辛亥站,5,文湖線,90年6月,
2001/07/01,80784,71486,辛亥站,5,文湖線,90年7月,
2001/08/01,83006,72705,辛亥站,5,文湖線,90年8月,
2001/09/01,66702,56102,辛亥站,5,文湖線,90年9月,
2001/10/01,69280,57144,辛亥站,5,文湖線,90年10月,
2001/11/01,74220,62626,辛亥站,5,文湖線,90年11月,
2001/12/01,82690,69542,辛亥站,5,文湖線,90年12月,
2002/01/01,81741,69656,辛亥站,5,文湖線,91年1月,
2002/02/01,66317,55597,辛亥站,5,文湖線,91年2月,
2002/03/01,83433,70909,辛亥站,5,文湖線,91年3月,
2002/04/01,80324,68068,辛亥站,5,文湖線,91年4月,
2002/05/01,80572,66673,辛亥站,5,文湖線,91年5月,
2002/06/01,76115,64660,辛亥站,5,文湖線,91年6月,
2002/07/01,80992,67675,辛亥站,5,文湖線,91年7月,
2002/08/01,79119,66626,辛亥站,5,文湖線,91年8月,
2002/09/01,73132,62239,辛亥站,5,文湖線,91年9月,
2002/10/01,80603,67112,辛亥站,5,文湖線,91年10月,
2002/11/01,79718,66777,辛亥站,5,文湖線,91年11月,
2002/12/01,83532,70329,辛亥站,5,文湖線,91年12月,
2003/01/01,80002,66679,辛亥站,5,文湖線,92年1月,
2003/02/01,68697,57952,辛亥站,5,文湖線,92年2月,
2003/03/01,82736,70490,辛亥站,5,文湖線,92年3月,
2003/04/01,76557,62786,辛亥站,5,文湖線,92年4月,
2003/05/01,57159,46866,辛亥站,5,文湖線,92年5月,
2003/06/01,61081,50422,辛亥站,5,文湖線,92年6月,
2003/07/01,75148,62631,辛亥站,5,文湖線,92年7月,
2003/08/01,73226,60078,辛亥站,5,文湖線,92年8月,
2003/09/01,70307,59275,辛亥站,5,文湖線,92年9月,
2003/10/01,79062,66683,辛亥站,5,文湖線,92年10月,
2003/11/01,73006,62951,辛亥站,5,文湖線,92年11月,
2003/12/01,77729,66699,辛亥站,5,文湖線,92年12月,
2004/01/01,68726,58876,辛亥站,5,文湖線,93年1月,
2004/02/01,75685,66260,辛亥站,5,文湖線,93年2月,
2004/03/01,81392,71982,辛亥站,5,文湖線,93年3月,
2004/04/01,77558,68901,辛亥站,5,文湖線,93年4月,
2004/05/01,73870,65429,辛亥站,5,文湖線,93年5月,
2004/06/01,71199,62667,辛亥站,5,文湖線,93年6月,
2004/07/01,77198,69921,辛亥站,5,文湖線,93年7月,
2004/08/01,74641,67084,辛亥站,5,文湖線,93年8月,
2004/09/01,69588,61223,辛亥站,5,文湖線,93年9月,
2004/10/01,73383,64698,辛亥站,5,文湖線,93年10月,
2004/11/01,75638,67006,辛亥站,5,文湖線,93年11月,
2004/12/01,78010,68958,辛亥站,5,文湖線,93年12月,
2005/01/01,78075,68473,辛亥站,5,文湖線,94年1月,
2005/02/01,61182,54242,辛亥站,5,文湖線,94年2月,
2005/03/01,80528,70811,辛亥站,5,文湖線,94年3月,
2005/04/01,74249,65913,辛亥站,5,文湖線,94年4月,
2005/05/01,73226,65433,辛亥站,5,文湖線,94年5月,
2005/06/01,70469,63041,辛亥站,5,文湖線,94年6月,
2005/07/01,72721,65598,辛亥站,5,文湖線,94年7月,
2005/08/01,71408,62763,辛亥站,5,文湖線,94年8月,
2005/09/01,69834,61920,辛亥站,5,文湖線,94年9月,
2005/10/01,69342,62718,辛亥站,5,文湖線,94年10月,
2005/11/01,71520,64345,辛亥站,5,文湖線,94年11月,
2005/12/01,73029,64771,辛亥站,5,文湖線,94年12月,
2006/01/01,69584,60915,辛亥站,5,文湖線,95年1月,
2006/02/01,66902,59312,辛亥站,5,文湖線,95年2月,
2006/03/01,77053,69447,辛亥站,5,文湖線,95年3月,
2006/04/01,72006,65556,辛亥站,5,文湖線,95年4月,
2006/05/01,72129,64965,辛亥站,5,文湖線,95年5月,
2006/06/01,71220,64213,辛亥站,5,文湖線,95年6月,
2006/07/01,71249,64422,辛亥站,5,文湖線,95年7月,
2006/08/01,74145,67405,辛亥站,5,文湖線,95年8月,
2006/09/01,70913,64646,辛亥站,5,文湖線,95年9月,
2006/10/01,69107,63586,辛亥站,5,文湖線,95年10月,
2006/11/01,72089,66138,辛亥站,5,文湖線,95年11月,
2006/12/01,75275,69423,辛亥站,5,文湖線,95年12月,
2007/01/01,77523,71730,辛亥站,5,文湖線,96年1月,
2007/02/01,62803,57014,辛亥站,5,文湖線,96年2月,
2007/03/01,78441,72377,辛亥站,5,文湖線,96年3月,
2007/04/01,73805,67140,辛亥站,5,文湖線,96年4月,
2007/05/01,77299,71018,辛亥站,5,文湖線,96年5月,
2007/06/01,70902,64524,辛亥站,5,文湖線,96年6月,
2007/07/01,74973,68334,辛亥站,5,文湖線,96年7月,
2007/08/01,73405,66642,辛亥站,5,文湖線,96年8月,
2007/09/01,66519,60555,辛亥站,5,文湖線,96年9月,
2007/10/01,71744,64832,辛亥站,5,文湖線,96年10月,
2007/11/01,73415,67939,辛亥站,5,文湖線,96年11月,
2007/12/01,77131,72134,辛亥站,5,文湖線,96年12月,
2008/01/01,79576,73425,辛亥站,5,文湖線,97年1月,
2008/02/01,67754,61775,辛亥站,5,文湖線,97年2月,
2008/03/01,80766,76197,辛亥站,5,文湖線,97年3月,
2008/04/01,76874,71708,辛亥站,5,文湖線,97年4月,
2008/05/01,77853,72863,辛亥站,5,文湖線,97年5月,
2008/06/01,75116,69783,辛亥站,5,文湖線,97年6月,
2008/07/01,76508,71410,辛亥站,5,文湖線,97年7月,
2008/08/01,79594,73861,辛亥站,5,文湖線,97年8月,
2008/09/01,67022,62430,辛亥站,5,文湖線,97年9月,
2008/10/01,73666,67833,辛亥站,5,文湖線,97年10月,
2008/11/01,73269,68449,辛亥站,5,文湖線,97年11月,
2008/12/01,60547,55585,辛亥站,5,文湖線,97年12月,
2009/01/01,53072,45932,辛亥站,5,文湖線,98年1月,
2009/02/01,68669,63028,辛亥站,5,文湖線,98年2月,
2009/03/01,77103,71734,辛亥站,5,文湖線,98年3月,
2009/04/01,72821,68158,辛亥站,5,文湖線,98年4月,
2009/05/01,70130,66075,辛亥站,5,文湖線,98年5月,
2009/06/01,66140,62015,辛亥站,5,文湖線,98年6月,
2009/07/01,79302,72602,辛亥站,5,文湖線,98年7月,
2009/08/01,63010,58104,辛亥站,5,文湖線,98年8月,
2009/09/01,69544,65007,辛亥站,5,文湖線,98年9月,
2009/10/01,73671,68289,辛亥站,5,文湖線,98年10月,
2009/11/01,73719,69387,辛亥站,5,文湖線,98年11月,
2009/12/01,78722,73299,辛亥站,5,文湖線,98年12月,
2010/01/01,78034,72996,辛亥站,5,文湖線,99年1月,
2010/02/01,63116,58402,辛亥站,5,文湖線,99年2月,
2010/03/01,83244,78684,辛亥站,5,文湖線,99年3月,
2010/04/01,81293,77237,辛亥站,5,文湖線,99年4月,
2010/05/01,82106,76548,辛亥站,5,文湖線,99年5月,
2010/06/01,77320,72342,辛亥站,5,文湖線,99年6月,
2010/07/01,83710,78678,辛亥站,5,文湖線,99年7月,
2010/08/01,84209,79034,辛亥站,5,文湖線,99年8月,
2010/09/01,77367,72859,辛亥站,5,文湖線,99年9月,
2010/10/01,82870,77867,辛亥站,5,文湖線,99年10月,
2010/11/01,85382,80545,辛亥站,5,文湖線,99年11月,
2010/12/01,91746,86076,辛亥站,5,文湖線,99年12月,
2011/01/01,87831,81456,辛亥站,5,文湖線,100年1月,
2011/02/01,73374,67954,辛亥站,5,文湖線,100年2月,
2011/03/01,90736,85551,辛亥站,5,文湖線,100年3月,
2011/04/01,88087,83745,辛亥站,5,文湖線,100年4月,
2011/05/01,88640,84720,辛亥站,5,文湖線,100年5月,
2011/06/01,84226,79146,辛亥站,5,文湖線,100年6月,
2011/07/01,89499,83746,辛亥站,5,文湖線,100年7月,
2011/08/01,91242,85375,辛亥站,5,文湖線,100年8月,
2011/09/01,85089,79575,辛亥站,5,文湖線,100年9月,
2011/10/01,90524,84873,辛亥站,5,文湖線,100年10月,
2011/11/01,88032,82889,辛亥站,5,文湖線,100年11月,
2011/12/01,92502,87132,辛亥站,5,文湖線,100年12月,
2012/01/01,80196,75561,辛亥站,5,文湖線,101年1月,
2012/02/01,84954,80211,辛亥站,5,文湖線,101年2月,
2012/03/01,94515,88798,辛亥站,5,文湖線,101年3月,
2012/04/01,88740,83989,辛亥站,5,文湖線,101年4月,
2012/05/01,93824,88560,辛亥站,5,文湖線,101年5月,
2012/06/01,86057,81214,辛亥站,5,文湖線,101年6月,
2012/07/01,90173,84767,辛亥站,5,文湖線,101年7月,
2012/08/01,88416,83070,辛亥站,5,文湖線,101年8月,
2012/09/01,84949,80523,辛亥站,5,文湖線,101年9月,
2012/10/01,89278,84609,辛亥站,5,文湖線,101年10月,
2012/11/01,89112,84672,辛亥站,5,文湖線,101年11月,
2012/12/01,91305,86547,辛亥站,5,文湖線,101年12月,
2013/01/01,90231,85777,辛亥站,5,文湖線,102年1月,
2013/02/01,72620,68191,辛亥站,5,文湖線,102年2月,
2013/03/01,94696,90519,辛亥站,5,文湖線,102年3月,
2013/04/01,87192,82928,辛亥站,5,文湖線,102年4月,
2013/05/01,96321,91939,辛亥站,5,文湖線,102年5月,
2013/06/01,84606,80255,辛亥站,5,文湖線,102年6月,
2013/07/01,86739,81365,辛亥站,5,文湖線,102年7月,
2013/08/01,88132,83336,辛亥站,5,文湖線,102年8月,
2013/09/01,84542,80495,辛亥站,5,文湖線,102年9月,
2013/10/01,89548,84327,辛亥站,5,文湖線,102年10月,
2013/11/01,93781,88612,辛亥站,5,文湖線,102年11月,
2013/12/01,98544,93348,辛亥站,5,文湖線,102年12月,
2014/01/01,93783,87435,辛亥站,5,文湖線,103年1月,
2014/02/01,82601,77810,辛亥站,5,文湖線,103年2月,
2014/03/01,99365,93998,辛亥站,5,文湖線,103年3月,
2014/04/01,91723,86943,辛亥站,5,文湖線,103年4月,
2014/05/01,92778,86929,辛亥站,5,文湖線,103年5月,
2014/06/01,87199,81393,辛亥站,5,文湖線,103年6月,
2014/07/01,92349,86023,辛亥站,5,文湖線,103年7月,
2014/08/01,89076,82579,辛亥站,5,文湖線,103年8月,
2014/09/01,85298,80008,辛亥站,5,文湖線,103年9月,
2014/10/01,95221,88907,辛亥站,5,文湖線,103年10月,
2014/11/01,94443,88670,辛亥站,5,文湖線,103年11月,
2014/12/01,101525,94534,辛亥站,5,文湖線,103年12月,
2015/01/01,97501,90688,辛亥站,5,文湖線,104年1月,
2015/02/01,79361,72874,辛亥站,5,文湖線,104年2月,
2015/03/01,99757,92861,辛亥站,5,文湖線,104年3月,
2015/04/01,93774,88139,辛亥站,5,文湖線,104年4月,
2015/05/01,95962,89911,辛亥站,5,文湖線,104年5月,
2015/06/01,89264,83290,辛亥站,5,文湖線,104年6月,
2015/07/01,92463,85343,辛亥站,5,文湖線,104年7月,
2000/01/01,83399,76269,麟光站,6,文湖線,89年1月,
2000/02/01,80285,73116,麟光站,6,文湖線,89年2月,
2000/03/01,90491,85360,麟光站,6,文湖線,89年3月,
2000/04/01,87375,80843,麟光站,6,文湖線,89年4月,
2000/05/01,89336,82141,麟光站,6,文湖線,89年5月,
2000/06/01,85694,79850,麟光站,6,文湖線,89年6月,
2000/07/01,92753,87085,麟光站,6,文湖線,89年7月,
2000/08/01,91641,84849,麟光站,6,文湖線,89年8月,
2000/09/01,90151,83469,麟光站,6,文湖線,89年9月,
2000/10/01,93123,86210,麟光站,6,文湖線,89年10月,
2000/11/01,92148,84519,麟光站,6,文湖線,89年11月,
2000/12/01,99067,89986,麟光站,6,文湖線,89年12月,
2001/01/01,89505,81490,麟光站,6,文湖線,90年1月,
2001/02/01,91759,83170,麟光站,6,文湖線,90年2月,
2001/03/01,99548,90510,麟光站,6,文湖線,90年3月,
2001/04/01,94698,86264,麟光站,6,文湖線,90年4月,
2001/05/01,98878,89248,麟光站,6,文湖線,90年5月,
2001/06/01,92826,83722,麟光站,6,文湖線,90年6月,
2001/07/01,98028,88682,麟光站,6,文湖線,90年7月,
2001/08/01,100809,92217,麟光站,6,文湖線,90年8月,
2001/09/01,79359,70570,麟光站,6,文湖線,90年9月,
2001/10/01,76959,63972,麟光站,6,文湖線,90年10月,
2001/11/01,82686,71694,麟光站,6,文湖線,90年11月,
2001/12/01,96311,85498,麟光站,6,文湖線,90年12月,
2002/01/01,96851,87961,麟光站,6,文湖線,91年1月,
2002/02/01,81836,73811,麟光站,6,文湖線,91年2月,
2002/03/01,97622,87476,麟光站,6,文湖線,91年3月,
2002/04/01,96034,86872,麟光站,6,文湖線,91年4月,
2002/05/01,98688,88448,麟光站,6,文湖線,91年5月,
2002/06/01,92187,82532,麟光站,6,文湖線,91年6月,
2002/07/01,99549,88980,麟光站,6,文湖線,91年7月,
2002/08/01,98958,88068,麟光站,6,文湖線,91年8月,
2002/09/01,91307,82003,麟光站,6,文湖線,91年9月,
2002/10/01,98483,88010,麟光站,6,文湖線,91年10月,
2002/11/01,98002,87088,麟光站,6,文湖線,91年11月,
2002/12/01,101834,90693,麟光站,6,文湖線,91年12月,
2003/01/01,98761,86626,麟光站,6,文湖線,92年1月,
2003/02/01,86378,77271,麟光站,6,文湖線,92年2月,
2003/03/01,99838,89016,麟光站,6,文湖線,92年3月,
2003/04/01,92974,81140,麟光站,6,文湖線,92年4月,
2003/05/01,70141,59809,麟光站,6,文湖線,92年5月,
2003/06/01,74343,64757,麟光站,6,文湖線,92年6月,
2003/07/01,87811,78106,麟光站,6,文湖線,92年7月,
2003/08/01,89712,80227,麟光站,6,文湖線,92年8月,
2003/09/01,87871,78951,麟光站,6,文湖線,92年9月,
2003/10/01,91871,80518,麟光站,6,文湖線,92年10月,
2003/11/01,89366,81490,麟光站,6,文湖線,92年11月,
2003/12/01,92214,83674,麟光站,6,文湖線,92年12月,
2004/01/01,83528,76379,麟光站,6,文湖線,93年1月,
2004/02/01,89602,81921,麟光站,6,文湖線,93年2月,
2004/03/01,96242,88170,麟光站,6,文湖線,93年3月,
2004/04/01,92597,84323,麟光站,6,文湖線,93年4月,
2004/05/01,88839,82006,麟光站,6,文湖線,93年5月,
2004/06/01,85916,78686,麟光站,6,文湖線,93年6月,
2004/07/01,92166,84717,麟光站,6,文湖線,93年7月,
2004/08/01,86639,80418,麟光站,6,文湖線,93年8月,
2004/09/01,85968,80077,麟光站,6,文湖線,93年9月,
2004/10/01,87308,80385,麟光站,6,文湖線,93年10月,
2004/11/01,88444,81921,麟光站,6,文湖線,93年11月,
2004/12/01,92495,85337,麟光站,6,文湖線,93年12月,
2005/01/01,89679,82267,麟光站,6,文湖線,94年1月,
2005/02/01,77126,71763,麟光站,6,文湖線,94年2月,
2005/03/01,96264,89487,麟光站,6,文湖線,94年3月,
2005/04/01,91955,84600,麟光站,6,文湖線,94年4月,
2005/05/01,88972,83416,麟光站,6,文湖線,94年5月,
2005/06/01,84982,79524,麟光站,6,文湖線,94年6月,
2005/07/01,85915,81053,麟光站,6,文湖線,94年7月,
2005/08/01,88728,84117,麟光站,6,文湖線,94年8月,
2005/09/01,82656,78976,麟光站,6,文湖線,94年9月,
2005/10/01,85268,80270,麟光站,6,文湖線,94年10月,
2005/11/01,85706,80904,麟光站,6,文湖線,94年11月,
2005/12/01,89847,85242,麟光站,6,文湖線,94年12月,
2006/01/01,84706,79292,麟光站,6,文湖線,95年1月,
2006/02/01,78541,74543,麟光站,6,文湖線,95年2月,
2006/03/01,90955,86468,麟光站,6,文湖線,95年3月,
2006/04/01,88148,83262,麟光站,6,文湖線,95年4月,
2006/05/01,87189,83081,麟光站,6,文湖線,95年5月,
2006/06/01,84959,80101,麟光站,6,文湖線,95年6月,
2006/07/01,89766,84854,麟光站,6,文湖線,95年7月,
2006/08/01,92089,87532,麟光站,6,文湖線,95年8月,
2006/09/01,86714,82757,麟光站,6,文湖線,95年9月,
2006/10/01,86947,82909,麟光站,6,文湖線,95年10月,
2006/11/01,88878,84915,麟光站,6,文湖線,95年11月,
2006/12/01,93521,88530,麟光站,6,文湖線,95年12月,
2007/01/01,93390,87945,麟光站,6,文湖線,96年1月,
2007/02/01,78913,75093,麟光站,6,文湖線,96年2月,
2007/03/01,99737,94590,麟光站,6,文湖線,96年3月,
2007/04/01,95217,91147,麟光站,6,文湖線,96年4月,
2007/05/01,92458,87735,麟光站,6,文湖線,96年5月,
2007/06/01,87572,84538,麟光站,6,文湖線,96年6月,
2007/07/01,95072,91114,麟光站,6,文湖線,96年7月,
2007/08/01,94991,90959,麟光站,6,文湖線,96年8月,
2007/09/01,87309,84357,麟光站,6,文湖線,96年9月,
2007/10/01,92028,89037,麟光站,6,文湖線,96年10月,
2007/11/01,96186,92379,麟光站,6,文湖線,96年11月,
2007/12/01,99891,95664,麟光站,6,文湖線,96年12月,
2008/01/01,98751,94523,麟光站,6,文湖線,97年1月,
2008/02/01,89474,85550,麟光站,6,文湖線,97年2月,
2008/03/01,105344,101686,麟光站,6,文湖線,97年3月,
2008/04/01,102439,98489,麟光站,6,文湖線,97年4月,
2008/05/01,100345,96747,麟光站,6,文湖線,97年5月,
2008/06/01,96460,93004,麟光站,6,文湖線,97年6月,
2008/07/01,99909,96001,麟光站,6,文湖線,97年7月,
2008/08/01,103524,100087,麟光站,6,文湖線,97年8月,
2008/09/01,87874,85433,麟光站,6,文湖線,97年9月,
2008/10/01,97995,93933,麟光站,6,文湖線,97年10月,
2008/11/01,94104,90846,麟光站,6,文湖線,97年11月,
2008/12/01,76896,72614,麟光站,6,文湖線,97年12月,
2009/01/01,72716,65360,麟光站,6,文湖線,98年1月,
2009/02/01,87425,82977,麟光站,6,文湖線,98年2月,
2009/03/01,102447,98086,麟光站,6,文湖線,98年3月,
2009/04/01,93461,89158,麟光站,6,文湖線,98年4月,
2009/05/01,92928,89230,麟光站,6,文湖線,98年5月,
2009/06/01,84710,80633,麟光站,6,文湖線,98年6月,
2009/07/01,99087,93906,麟光站,6,文湖線,98年7月,
2009/08/01,79938,76632,麟光站,6,文湖線,98年8月,
2009/09/01,92415,88124,麟光站,6,文湖線,98年9月,
2009/10/01,99687,93783,麟光站,6,文湖線,98年10月,
2009/11/01,97978,92575,麟光站,6,文湖線,98年11月,
2009/12/01,104597,98434,麟光站,6,文湖線,98年12月,
2010/01/01,101378,94953,麟光站,6,文湖線,99年1月,
2010/02/01,85981,81064,麟光站,6,文湖線,99年2月,
2010/03/01,108647,103101,麟光站,6,文湖線,99年3月,
2010/04/01,108209,102033,麟光站,6,文湖線,99年4月,
2010/05/01,101951,96117,麟光站,6,文湖線,99年5月,
2010/06/01,98447,92510,麟光站,6,文湖線,99年6月,
2010/07/01,104000,97719,麟光站,6,文湖線,99年7月,
2010/08/01,104885,98754,麟光站,6,文湖線,99年8月,
2010/09/01,97760,91161,麟光站,6,文湖線,99年9月,
2010/10/01,106005,99244,麟光站,6,文湖線,99年10月,
2010/11/01,108137,101999,麟光站,6,文湖線,99年11月,
2010/12/01,116600,108784,麟光站,6,文湖線,99年12月,
2011/01/01,113624,105557,麟光站,6,文湖線,100年1月,
2011/02/01,98585,92913,麟光站,6,文湖線,100年2月,
2011/03/01,120384,111877,麟光站,6,文湖線,100年3月,
2011/04/01,118058,110234,麟光站,6,文湖線,100年4月,
2011/05/01,112159,103942,麟光站,6,文湖線,100年5月,
2011/06/01,106399,99456,麟光站,6,文湖線,100年6月,
2011/07/01,113333,105931,麟光站,6,文湖線,100年7月,
2011/08/01,114078,108196,麟光站,6,文湖線,100年8月,
2011/09/01,106831,100155,麟光站,6,文湖線,100年9月,
2011/10/01,109388,101371,麟光站,6,文湖線,100年10月,
2011/11/01,109754,101919,麟光站,6,文湖線,100年11月,
2011/12/01,117133,107871,麟光站,6,文湖線,100年12月,
2012/01/01,106383,98795,麟光站,6,文湖線,101年1月,
2012/02/01,106819,99416,麟光站,6,文湖線,101年2月,
2012/03/01,124198,116319,麟光站,6,文湖線,101年3月,
2012/04/01,115503,109975,麟光站,6,文湖線,101年4月,
2012/05/01,112980,105166,麟光站,6,文湖線,101年5月,
2012/06/01,108720,101047,麟光站,6,文湖線,101年6月,
2012/07/01,110204,102410,麟光站,6,文湖線,101年7月,
2012/08/01,113388,105495,麟光站,6,文湖線,101年8月,
2012/09/01,107394,100068,麟光站,6,文湖線,101年9月,
2012/10/01,112885,105177,麟光站,6,文湖線,101年10月,
2012/11/01,112114,104028,麟光站,6,文湖線,101年11月,
2012/12/01,116128,108304,麟光站,6,文湖線,101年12月,
2013/01/01,114048,105736,麟光站,6,文湖線,102年1月,
2013/02/01,97536,91044,麟光站,6,文湖線,102年2月,
2013/03/01,124293,115790,麟光站,6,文湖線,102年3月,
2013/04/01,115956,108056,麟光站,6,文湖線,102年4月,
2013/05/01,113030,104513,麟光站,6,文湖線,102年5月,
2013/06/01,106357,99475,麟光站,6,文湖線,102年6月,
2013/07/01,109711,101529,麟光站,6,文湖線,102年7月,
2013/08/01,112529,104500,麟光站,6,文湖線,102年8月,
2013/09/01,105003,97383,麟光站,6,文湖線,102年9月,
2013/10/01,112159,104220,麟光站,6,文湖線,102年10月,
2013/11/01,112800,105761,麟光站,6,文湖線,102年11月,
2013/12/01,125007,116625,麟光站,6,文湖線,102年12月,
2014/01/01,117871,109311,麟光站,6,文湖線,103年1月,
2014/02/01,107524,100297,麟光站,6,文湖線,103年2月,
2014/03/01,131912,122860,麟光站,6,文湖線,103年3月,
2014/04/01,123021,114396,麟光站,6,文湖線,103年4月,
2014/05/01,120247,110647,麟光站,6,文湖線,103年5月,
2014/06/01,110637,103131,麟光站,6,文湖線,103年6月,
2014/07/01,114900,106284,麟光站,6,文湖線,103年7月,
2014/08/01,116767,107905,麟光站,6,文湖線,103年8月,
2014/09/01,109938,101794,麟光站,6,文湖線,103年9月,
2014/10/01,117964,107703,麟光站,6,文湖線,103年10月,
2014/11/01,117524,108673,麟光站,6,文湖線,103年11月,
2014/12/01,129190,119299,麟光站,6,文湖線,103年12月,
2015/01/01,121082,111165,麟光站,6,文湖線,104年1月,
2015/02/01,107165,98832,麟光站,6,文湖線,104年2月,
2015/03/01,136710,127278,麟光站,6,文湖線,104年3月,
2015/04/01,127226,118261,麟光站,6,文湖線,104年4月,
2015/05/01,122518,113951,麟光站,6,文湖線,104年5月,
2015/06/01,115531,108081,麟光站,6,文湖線,104年6月,
2015/07/01,118243,109569,麟光站,6,文湖線,104年7月,
2000/01/01,217420,197769,六張犁站,7,文湖線,89年1月,
2000/02/01,193640,177829,六張犁站,7,文湖線,89年2月,
2000/03/01,244908,227141,六張犁站,7,文湖線,89年3月,
2000/04/01,224727,205623,六張犁站,7,文湖線,89年4月,
2000/05/01,241090,223451,六張犁站,7,文湖線,89年5月,
2000/06/01,223523,208981,六張犁站,7,文湖線,89年6月,
2000/07/01,227660,214653,六張犁站,7,文湖線,89年7月,
2000/08/01,224205,210741,六張犁站,7,文湖線,89年8月,
2000/09/01,238214,219495,六張犁站,7,文湖線,89年9月,
2000/10/01,245881,227000,六張犁站,7,文湖線,89年10月,
2000/11/01,247493,228182,六張犁站,7,文湖線,89年11月,
2000/12/01,265337,244672,六張犁站,7,文湖線,89年12月,
2001/01/01,222797,207890,六張犁站,7,文湖線,90年1月,
2001/02/01,230995,217421,六張犁站,7,文湖線,90年2月,
2001/03/01,264386,247478,六張犁站,7,文湖線,90年3月,
2001/04/01,245220,229141,六張犁站,7,文湖線,90年4月,
2001/05/01,260682,243423,六張犁站,7,文湖線,90年5月,
2001/06/01,238918,224609,六張犁站,7,文湖線,90年6月,
2001/07/01,240233,228588,六張犁站,7,文湖線,90年7月,
2001/08/01,252358,239918,六張犁站,7,文湖線,90年8月,
2001/09/01,202595,185697,六張犁站,7,文湖線,90年9月,
2001/10/01,206590,179473,六張犁站,7,文湖線,90年10月,
2001/11/01,230228,205516,六張犁站,7,文湖線,90年11月,
2001/12/01,260963,236052,六張犁站,7,文湖線,90年12月,
2002/01/01,256762,240510,六張犁站,7,文湖線,91年1月,
2002/02/01,205049,189524,六張犁站,7,文湖線,91年2月,
2002/03/01,261341,239553,六張犁站,7,文湖線,91年3月,
2002/04/01,251284,231436,六張犁站,7,文湖線,91年4月,
2002/05/01,261575,240226,六張犁站,7,文湖線,91年5月,
2002/06/01,236543,218314,六張犁站,7,文湖線,91年6月,
2002/07/01,253156,236963,六張犁站,7,文湖線,91年7月,
2002/08/01,248632,232238,六張犁站,7,文湖線,91年8月,
2002/09/01,237535,219533,六張犁站,7,文湖線,91年9月,
2002/10/01,261490,240902,六張犁站,7,文湖線,91年10月,
2002/11/01,260056,239770,六張犁站,7,文湖線,91年11月,
2002/12/01,270262,246537,六張犁站,7,文湖線,91年12月,
2003/01/01,255573,234374,六張犁站,7,文湖線,92年1月,
2003/02/01,216418,196850,六張犁站,7,文湖線,92年2月,
2003/03/01,258990,241795,六張犁站,7,文湖線,92年3月,
2003/04/01,241733,226180,六張犁站,7,文湖線,92年4月,
2003/05/01,183653,169503,六張犁站,7,文湖線,92年5月,
2003/06/01,189217,176148,六張犁站,7,文湖線,92年6月,
2003/07/01,223040,210475,六張犁站,7,文湖線,92年7月,
2003/08/01,220187,206925,六張犁站,7,文湖線,92年8月,
2003/09/01,229464,213847,六張犁站,7,文湖線,92年9月,
2003/10/01,245778,229736,六張犁站,7,文湖線,92年10月,
2003/11/01,234696,221217,六張犁站,7,文湖線,92年11月,
2003/12/01,254964,241891,六張犁站,7,文湖線,92年12月,
2004/01/01,210516,204992,六張犁站,7,文湖線,93年1月,
2004/02/01,236055,225274,六張犁站,7,文湖線,93年2月,
2004/03/01,256211,245185,六張犁站,7,文湖線,93年3月,
2004/04/01,244367,232668,六張犁站,7,文湖線,93年4月,
2004/05/01,238144,227085,六張犁站,7,文湖線,93年5月,
2004/06/01,227767,218637,六張犁站,7,文湖線,93年6月,
2004/07/01,238975,231247,六張犁站,7,文湖線,93年7月,
2004/08/01,219427,212764,六張犁站,7,文湖線,93年8月,
2004/09/01,235748,225304,六張犁站,7,文湖線,93年9月,
2004/10/01,241699,229165,六張犁站,7,文湖線,93年10月,
2004/11/01,245807,234161,六張犁站,7,文湖線,93年11月,
2004/12/01,261299,248340,六張犁站,7,文湖線,93年12月,
2005/01/01,247277,236745,六張犁站,7,文湖線,94年1月,
2005/02/01,197475,188767,六張犁站,7,文湖線,94年2月,
