BOARD_DATE,TKT_BEG,STOP_NAME,IN,OUT
20090322,175,"台南  ",23278,26169
20090323,175,"台南  ",17280,18303
20090324,175,"台南  ",16151,16187
20090325,175,"台南  ",16026,16320
20090326,175,"台南  ",17174,16853
20090327,175,"台南  ",26498,24807
20090328,175,"台南  ",24654,23448
20090329,175,"台南  ",23975,25757
20090330,175,"台南  ",17817,18518
20090331,175,"台南  ",17286,16030
20090401,175,"台南  ",19322,18327
20090402,175,"台南  ",18919,20112
20090403,175,"台南  ",28137,27855
20090404,175,"台南  ",20177,20695
20090405,175,"台南  ",27198,32609
20090406,175,"台南  ",18906,20477
20090407,175,"台南  ",16038,16806
20090408,175,"台南  ",16428,16469
20090409,175,"台南  ",16393,16605
20090410,175,"台南  ",23367,23096
20090411,175,"台南  ",22099,22227
20090412,175,"台南  ",24394,25032
20090413,175,"台南  ",17141,17421
20090414,175,"台南  ",15444,15450
20090415,175,"台南  ",15456,16351
20090416,175,"台南  ",16222,16486
20090417,175,"台南  ",24671,25061
20090418,175,"台南  ",24206,23209
20090419,175,"台南  ",24661,26865
20090420,175,"台南  ",16524,17249
20090421,175,"台南  ",14974,15333
20090422,175,"台南  ",14429,14495
20090423,175,"台南  ",15836,16327
20090424,175,"台南  ",24583,24405
20090425,175,"台南  ",22246,21819
20090426,175,"台南  ",22355,25017
20090427,175,"台南  ",16404,17702
20090428,175,"台南  ",14858,15531
20090429,175,"台南  ",14703,15471
20090430,175,"台南  ",16011,17139
20090501,175,"台南  ",25531,25195
20090502,175,"台南  ",22379,21625
20090503,175,"台南  ",23870,25537
20090504,175,"台南  ",17372,17903
20090505,175,"台南  ",15907,16450
20090506,175,"台南  ",16179,16794
20090507,175,"台南  ",17163,17799
20090508,175,"台南  ",31194,28891
20090509,175,"台南  ",24882,21999
20090510,175,"台南  ",26311,31612
20090511,175,"台南  ",19066,21448
20090512,175,"台南  ",16172,16520
20090513,175,"台南  ",16853,17033
20090514,175,"台南  ",16569,17152
20090515,175,"台南  ",24141,23691
20090516,175,"台南  ",22280,21812
20090517,175,"台南  ",23929,25597
20090518,175,"台南  ",17173,17887
20090519,175,"台南  ",15574,15899
20090520,175,"台南  ",16028,16399
20090521,175,"台南  ",16220,16210
20090522,175,"台南  ",21412,22080
20090523,175,"台南  ",20885,20370
20090524,175,"台南  ",21611,22689
20090525,175,"台南  ",15976,17025
20090526,175,"台南  ",16118,16403
20090527,175,"台南  ",26985,25948
20090528,175,"台南  ",26085,24290
20090529,175,"台南  ",25579,25388
20090530,175,"台南  ",22260,23833
20090531,175,"台南  ",26108,29295
20090601,175,"台南  ",18514,19553
20090602,175,"台南  ",15071,15248
20090603,175,"台南  ",14889,15120
20090604,175,"台南  ",14935,15670
20090605,175,"台南  ",19691,19433
20090606,175,"台南  ",21085,20788
20090607,175,"台南  ",22742,23739
20090608,175,"台南  ",16739,17641
20090609,175,"台南  ",16199,16166
20090610,175,"台南  ",16776,16925
20090611,175,"台南  ",16017,16378
20090612,175,"台南  ",21755,21534
20090613,175,"台南  ",19046,18429
20090614,175,"台南  ",21274,22383
20090615,175,"台南  ",16726,17495
20090616,175,"台南  ",15699,14742
20090617,175,"台南  ",15407,13577
20090618,175,"台南  ",15248,14656
20090619,175,"台南  ",21043,19510
20090620,175,"台南  ",18560,17734
20090621,175,"台南  ",13911,13914
20090622,175,"台南  ",15379,14215
20090623,175,"台南  ",15946,13788
20090624,175,"台南  ",17303,14913
20090625,175,"台南  ",17920,15443
20090626,175,"台南  ",21702,20053
20090627,175,"台南  ",20504,19538
20090628,175,"台南  ",21268,21540
20090629,175,"台南  ",19856,17585
20090630,175,"台南  ",20264,19966
20090701,175,"台南  ",18952,19476
20090702,175,"台南  ",18076,18455
20090703,175,"台南  ",22162,22282
20090704,175,"台南  ",21321,20620
20090705,175,"台南  ",22063,23084
20090706,175,"台南  ",20119,20146
20090707,175,"台南  ",18685,18817
20090708,175,"台南  ",19285,18942
20090709,175,"台南  ",19323,19679
20090710,175,"台南  ",23920,24647
20090711,175,"台南  ",23150,22100
20090712,175,"台南  ",24091,24077
20090713,175,"台南  ",19452,19814
20090714,175,"台南  ",18322,18087
20090715,175,"台南  ",19275,19007
20090716,175,"台南  ",19678,19562
20090717,175,"台南  ",22285,22766
20090718,175,"台南  ",20907,20535
20090719,175,"台南  ",22585,23204
20090720,175,"台南  ",19737,20004
20090721,175,"台南  ",19229,19048
20090722,175,"台南  ",18454,19010
20090723,175,"台南  ",18663,19039
20090724,175,"台南  ",22915,22403
20090725,175,"台南  ",20902,20251
20090726,175,"台南  ",22720,23381
20090727,175,"台南  ",18923,18901
20090728,175,"台南  ",17910,17348
20090729,175,"台南  ",17588,18020
20090730,175,"台南  ",17437,18041
20090731,175,"台南  ",22382,22175
20090801,175,"台南  ",21418,20491
20090802,175,"台南  ",21408,22524
20090803,175,"台南  ",17887,17990
20090804,175,"台南  ",17975,17915
20090805,175,"台南  ",17364,17211
20090806,175,"台南  ",19223,19704
20090807,175,"台南  ",5592,4617
20090808,175,"台南  ",3836,3504
20090809,175,"台南  ",973,1472
20090810,175,"台南  ",12653,12717
20090811,175,"台南  ",14624,14197
20090812,175,"台南  ",15485,15830
20090813,175,"台南  ",15619,16169
20090814,175,"台南  ",20903,20931
20090815,175,"台南  ",21073,20626
20090816,175,"台南  ",23212,24749
20090817,175,"台南  ",18245,19187
20090818,175,"台南  ",17864,18446
20090819,175,"台南  ",18054,18613
20090820,175,"台南  ",18518,18721
20090821,175,"台南  ",22292,22453
20090822,175,"台南  ",21498,21070
20090823,175,"台南  ",21966,22795
20090824,175,"台南  ",18773,19371
20090825,175,"台南  ",18854,18559
20090826,175,"台南  ",19930,20145
20090827,175,"台南  ",17754,17940
20090828,175,"台南  ",21309,21582
20090829,175,"台南  ",19925,19614
20090830,175,"台南  ",19460,20130
20090831,175,"台南  ",16542,17362
20090901,175,"台南  ",16079,16176
20090902,175,"台南  ",15484,15166
20090903,175,"台南  ",15534,15774
20090904,175,"台南  ",20134,20372
20090905,175,"台南  ",18463,18212
20090906,175,"台南  ",19648,20186
20090907,175,"台南  ",17180,17641
20090908,175,"台南  ",16465,16665
20090909,175,"台南  ",17101,17176
20090910,175,"台南  ",17137,17496
20090911,175,"台南  ",22183,22757
20090912,175,"台南  ",20510,20696
20090913,175,"台南  ",23243,24060
20090914,175,"台南  ",17288,17568
20090915,175,"台南  ",15611,15945
20090916,175,"台南  ",16098,15925
20090917,175,"台南  ",16206,16857
20090918,175,"台南  ",24867,24325
20090919,175,"台南  ",21140,20548
20090920,175,"台南  ",25109,26919
20090921,175,"台南  ",17170,17555
20090922,175,"台南  ",16524,16378
20090923,175,"台南  ",15942,15905
20090924,175,"台南  ",16154,16220
20090925,175,"台南  ",26236,25097
20090926,175,"台南  ",21658,21213
20090927,175,"台南  ",23611,26263
20090928,175,"台南  ",16857,17398
20090929,175,"台南  ",15432,15770
20090930,175,"台南  ",15731,15858
20091001,175,"台南  ",17518,17737
20091002,175,"台南  ",33413,30695
20091003,175,"台南  ",20723,18349
20091004,175,"台南  ",25350,30286
20091005,175,"台南  ",16882,18014
20091006,175,"台南  ",14526,14866
20091007,175,"台南  ",15494,15757
20091008,175,"台南  ",16890,17004
20091009,175,"台南  ",25382,24476
20091010,175,"台南  ",21730,21629
20091011,175,"台南  ",23530,24854
20091012,175,"台南  ",17333,18300
20091013,175,"台南  ",15982,16018
20091014,175,"台南  ",16551,16106
20091015,175,"台南  ",16875,17043
20091016,175,"台南  ",27539,26916
20091017,175,"台南  ",24392,24690
20091018,175,"台南  ",27096,28433
20091019,175,"台南  ",17784,17965
20091020,175,"台南  ",16064,16209
20091021,175,"台南  ",16690,16749
20091022,175,"台南  ",16897,16757
20091023,175,"台南  ",25733,25148
20091024,175,"台南  ",23558,23284
20091025,175,"台南  ",27230,28647
20091026,175,"台南  ",17850,18151
20091027,175,"台南  ",15806,15889
20091028,175,"台南  ",15571,15922
20091029,175,"台南  ",17418,17236
20091030,175,"台南  ",26515,25321
20091031,175,"台南  ",21815,21098
20091101,175,"台南  ",23559,25789
20091102,175,"台南  ",15666,16272
20091103,175,"台南  ",15496,15326
20091104,175,"台南  ",15173,15497
20091105,175,"台南  ",16228,16620
20091106,175,"台南  ",24970,24534
20091107,175,"台南  ",21667,21225
20091108,175,"台南  ",24288,25392
20091109,175,"台南  ",16815,17846
20091110,175,"台南  ",15546,15803
20091111,175,"台南  ",15963,16166
20091112,175,"台南  ",17851,18230
20091113,175,"台南  ",25973,25456
20091114,175,"台南  ",22481,22488
20091115,175,"台南  ",26443,28127
20091116,175,"台南  ",17114,17930
20091117,175,"台南  ",16455,16591
20091118,175,"台南  ",15835,15815
20091119,175,"台南  ",17047,17399
20091120,175,"台南  ",26583,25839
20091121,175,"台南  ",24678,24616
20091122,175,"台南  ",26608,28572
20091123,175,"台南  ",17765,18226
20091124,175,"台南  ",15868,16176
20091125,175,"台南  ",16178,16083
20091126,175,"台南  ",16543,16940
20091127,175,"台南  ",26571,25599
20091128,175,"台南  ",23204,22675
20091129,175,"台南  ",24486,26617
20091130,175,"台南  ",18124,18931
20091201,175,"台南  ",16591,16079
20091202,175,"台南  ",16033,15854
20091203,175,"台南  ",17620,17524
20091204,175,"台南  ",28490,26012
20091205,175,"台南  ",26183,23528
20091206,175,"台南  ",27981,32696
20091207,175,"台南  ",17459,18843
20091208,175,"台南  ",16305,16012
20091209,175,"台南  ",16873,16901
20091210,175,"台南  ",16738,16729
20091211,175,"台南  ",26794,26197
20091212,175,"台南  ",24406,24278
20091213,175,"台南  ",27497,29278
20091214,175,"台南  ",18045,18521
20091215,175,"台南  ",16022,15794
20091216,175,"台南  ",16148,16279
20091217,175,"台南  ",16527,16658
20091218,175,"台南  ",26344,25512
20091219,175,"台南  ",22646,22371
20091220,175,"台南  ",25375,27729
20091221,175,"台南  ",17926,18374
20091222,175,"台南  ",15833,15587
20091223,175,"台南  ",16267,16484
20091224,175,"台南  ",17372,17785
20091225,175,"台南  ",26143,25477
20091226,175,"台南  ",23477,23299
20091227,175,"台南  ",25421,26585
20091228,175,"台南  ",16982,17698
20091229,175,"台南  ",16017,15888
20091230,175,"台南  ",17774,17705
20091231,175,"台南  ",31308,29240
20100101,175,"台南  ",27762,27278
20100102,175,"台南  ",20723,20718
20100103,175,"台南  ",24297,27117
20100104,175,"台南  ",17767,18595
20100105,175,"台南  ",16051,16380
20100106,175,"台南  ",15655,15359
20100107,175,"台南  ",16500,16434
20100108,175,"台南  ",22658,21241
20100109,175,"台南  ",19208,18985
20100110,175,"台南  ",21710,23161
20100111,175,"台南  ",17651,17949
20100112,175,"台南  ",14999,14973
20100113,175,"台南  ",14887,14884
20100114,175,"台南  ",16692,16978
20100115,175,"台南  ",22577,22372
20100116,175,"台南  ",20707,20029
20100117,175,"台南  ",20915,21554
20100118,175,"台南  ",18177,17951
20100119,175,"台南  ",17888,17502
20100120,175,"台南  ",20771,20542
20100121,175,"台南  ",19068,18931
20100122,175,"台南  ",23807,23647
20100123,175,"台南  ",21302,21286
20100124,175,"台南  ",22568,22435
20100125,175,"台南  ",18785,19101
20100126,175,"台南  ",17649,17476
20100127,175,"台南  ",17946,17735
20100128,175,"台南  ",18421,18666
20100129,175,"台南  ",22331,22343
20100130,175,"台南  ",20713,20360
20100131,175,"台南  ",22205,22495
20100201,175,"台南  ",18737,18970
20100202,175,"台南  ",18566,18988
20100203,175,"台南  ",18574,18417
20100204,175,"台南  ",18401,18391
20100205,175,"台南  ",22224,21523
20100206,175,"台南  ",22725,22180
20100207,175,"台南  ",24710,24473
20100208,175,"台南  ",20434,20519
20100209,175,"台南  ",19230,19398
20100210,175,"台南  ",20808,20441
20100211,175,"台南  ",22128,21624
20100212,175,"台南  ",22059,20649
20100213,175,"台南  ",14890,12235
20100214,175,"台南  ",19899,20641
20100215,175,"台南  ",22568,22711
20100216,175,"台南  ",23393,24823
20100217,175,"台南  ",24798,26033
20100218,175,"台南  ",24051,25724
20100219,175,"台南  ",19372,20300
20100220,175,"台南  ",23915,25259
20100221,175,"台南  ",23780,25615
20100222,175,"台南  ",18677,19654
20100223,175,"台南  ",17311,17454
20100224,175,"台南  ",17769,17886
20100225,175,"台南  ",18870,18602
20100226,175,"台南  ",27082,25330
20100227,175,"台南  ",25272,24486
20100228,175,"台南  ",27583,29020
20100301,175,"台南  ",19336,19735
20100302,175,"台南  ",16919,17076
20100303,175,"台南  ",17107,16778
20100304,175,"台南  ",17777,17940
20100305,175,"台南  ",26996,26285
20100306,175,"台南  ",27302,26927
20100307,175,"台南  ",30699,32566
20100308,175,"台南  ",17630,18434
20100309,175,"台南  ",16911,16853
20100310,175,"台南  ",16111,16079
20100311,175,"台南  ",17177,17312
20100312,175,"台南  ",26269,25652
20100313,175,"台南  ",24449,23883
20100314,175,"台南  ",27355,29080
20100315,175,"台南  ",17749,18554
20100316,175,"台南  ",16611,16448
20100317,175,"台南  ",16659,16763
20100318,175,"台南  ",17233,17607
20100319,175,"台南  ",25689,24820
20100320,175,"台南  ",24410,23485
20100321,175,"台南  ",26714,29281
20100322,175,"台南  ",17659,18492
20100323,175,"台南  ",17125,16856
20100324,175,"台南  ",16069,16728
20100325,175,"台南  ",17012,17595
20100326,175,"台南  ",20882,22969
20100327,175,"台南  ",23081,21921
20100328,175,"台南  ",24413,25433
20100329,175,"台南  ",18456,18808
20100330,175,"台南  ",16731,16633
20100331,175,"台南  ",18843,17627
20100401,175,"台南  ",20180,20746
20100402,175,"台南  ",28076,29052
20100403,175,"台南  ",27540,25373
20100404,175,"台南  ",24579,24770
20100405,175,"台南  ",27249,31892
20100406,175,"台南  ",21554,22136
20100407,175,"台南  ",18136,19020
20100408,175,"台南  ",17495,18031
20100409,175,"台南  ",24224,24617
20100410,175,"台南  ",23872,23816
20100411,175,"台南  ",25929,26859
20100412,175,"台南  ",17583,18124
20100413,175,"台南  ",16012,16385
20100414,175,"台南  ",15797,16401
20100415,175,"台南  ",15524,16096
20100416,175,"台南  ",24057,24109
20100417,175,"台南  ",21665,21175
20100418,175,"台南  ",23180,24078
20100419,175,"台南  ",16406,16871
20100420,175,"台南  ",15744,16113
20100421,175,"台南  ",15616,15988
20100422,175,"台南  ",17205,17321
20100423,175,"台南  ",24363,24443
20100424,175,"台南  ",21175,20848
20100425,175,"台南  ",25245,27238
20100426,175,"台南  ",16947,17722
20100427,175,"台南  ",16120,16294
20100428,175,"台南  ",15650,15861
20100429,175,"台南  ",16958,17704
20100430,175,"台南  ",24721,24920
20100501,175,"台南  ",24246,24154
20100502,175,"台南  ",25378,26550
20100503,175,"台南  ",17893,18838
20100504,175,"台南  ",16494,17050
20100505,175,"台南  ",16420,16899
20100506,175,"台南  ",17801,18293
20100507,175,"台南  ",30581,29842
20100508,175,"台南  ",25775,22935
20100509,175,"台南  ",26809,31343
20100510,175,"台南  ",19710,21763
20100511,175,"台南  ",17013,17058
20100512,175,"台南  ",16805,17225
20100513,175,"台南  ",16903,17358
20100514,175,"台南  ",24057,23981
20100515,175,"台南  ",22720,22286
20100516,175,"台南  ",25196,26303
20100517,175,"台南  ",17937,18466
20100518,175,"台南  ",16305,16630
20100519,175,"台南  ",16307,16552
20100520,175,"台南  ",17042,17467
20100521,175,"台南  ",25689,26331
20100522,175,"台南  ",26870,25883
20100523,175,"台南  ",24206,25828
20100524,175,"台南  ",17458,18231
20100525,175,"台南  ",16163,16574
20100526,175,"台南  ",15870,16443
20100527,175,"台南  ",16638,17301
20100528,175,"台南  ",23160,23653
20100529,175,"台南  ",20595,20606
20100530,175,"台南  ",21875,22924
20100531,175,"台南  ",17213,17952
20100601,175,"台南  ",15599,15960
20100602,175,"台南  ",15749,16006
20100603,175,"台南  ",16286,17237
20100604,175,"台南  ",24140,24889
20100605,175,"台南  ",24241,23378
20100606,175,"台南  ",26146,26697
20100607,175,"台南  ",18242,19216
20100608,175,"台南  ",16667,17044
20100609,175,"台南  ",16121,16790
20100610,175,"台南  ",17116,17847
20100611,175,"台南  ",25368,24109
20100612,175,"台南  ",23277,22343
20100613,175,"台南  ",21974,24718
20100614,175,"台南  ",17914,18671
20100615,175,"台南  ",19467,19537
20100616,175,"台南  ",20832,20959
20100617,175,"台南  ",17315,16338
20100618,175,"台南  ",22789,20758
20100619,175,"台南  ",19483,18840
20100620,175,"台南  ",21395,21703
20100621,175,"台南  ",16802,15715
20100622,175,"台南  ",15727,14098
20100623,175,"台南  ",15891,13887
20100624,175,"台南  ",15755,14517
20100625,175,"台南  ",21925,20321
20100626,175,"台南  ",20653,20560
20100627,175,"台南  ",21877,22152
20100628,175,"台南  ",19260,19410
20100629,175,"台南  ",18437,18475
20100630,175,"台南  ",19026,19143
20100701,175,"台南  ",18450,18511
20100702,175,"台南  ",21703,22060
20100703,175,"台南  ",21763,21001
20100704,175,"台南  ",22556,22958
20100705,175,"台南  ",21574,21454
20100706,175,"台南  ",18698,19080
20100707,175,"台南  ",19254,19181
20100708,175,"台南  ",20284,21066
20100709,175,"台南  ",23705,24827
20100710,175,"台南  ",23857,23371
20100711,175,"台南  ",24860,25201
20100712,175,"台南  ",20317,20523
20100713,175,"台南  ",20538,19958
20100714,175,"台南  ",19439,20027
20100715,175,"台南  ",19372,20287
20100716,175,"台南  ",22610,23205
20100717,175,"台南  ",22625,21947
20100718,175,"台南  ",24445,24872
20100719,175,"台南  ",19196,20281
20100720,175,"台南  ",18754,19201
20100721,175,"台南  ",17631,17661
20100722,175,"台南  ",17727,18138
20100723,175,"台南  ",22698,22579
20100724,175,"台南  ",21988,21310
20100725,175,"台南  ",23540,24343
20100726,175,"台南  ",18064,17788
20100727,175,"台南  ",15362,14378
20100728,175,"台南  ",15879,15574
20100729,175,"台南  ",17417,17183
20100730,175,"台南  ",21548,21183
20100731,175,"台南  ",21444,21038
20100801,175,"台南  ",23135,23709
20100802,175,"台南  ",19166,18995
20100803,175,"台南  ",18147,17416
20100804,175,"台南  ",18380,18003
20100805,175,"台南  ",18439,18186
20100806,175,"台南  ",24832,23433
20100807,175,"台南  ",23873,22226
20100808,175,"台南  ",22205,23556
20100809,175,"台南  ",19591,20329
20100810,175,"台南  ",17109,17542
20100811,175,"台南  ",18636,18786
20100812,175,"台南  ",19077,18996
20100813,175,"台南  ",24521,23860
20100814,175,"台南  ",26047,25369
20100815,175,"台南  ",27278,27118
20100816,175,"台南  ",21558,21328
20100817,175,"台南  ",19468,18659
20100818,175,"台南  ",20046,19895
20100819,175,"台南  ",19837,20934
20100820,175,"台南  ",23860,24915
20100821,175,"台南  ",23704,23131
20100822,175,"台南  ",23647,23900
20100823,175,"台南  ",19566,19738
20100824,175,"台南  ",17967,18279
20100825,175,"台南  ",20211,21031
20100826,175,"台南  ",20745,20896
20100827,175,"台南  ",23950,24455
20100828,175,"台南  ",22868,22926
20100829,175,"台南  ",22030,21698
20100830,175,"台南  ",17794,18316
20100831,175,"台南  ",16473,16551
20100901,175,"台南  ",13478,13523
20100902,175,"台南  ",16281,17218
20100903,175,"台南  ",21096,21189
20100904,175,"台南  ",19752,19007
20100905,175,"台南  ",21329,21435
20100906,175,"台南  ",19201,19221
20100907,175,"台南  ",17911,18111
20100908,175,"台南  ",18263,18685
20100909,175,"台南  ",17733,16551
20100910,175,"台南  ",22866,22602
20100911,175,"台南  ",23916,23521
20100912,175,"台南  ",29499,31225
20100913,175,"台南  ",18947,18257
20100914,175,"台南  ",16977,15841
20100915,175,"台南  ",17672,16252
20100916,175,"台南  ",17550,16685
20100917,175,"台南  ",28425,26436
20100918,175,"台南  ",22219,20904
20100919,175,"台南  ",1418,2446
20100920,175,"台南  ",12313,14327
20100921,175,"台南  ",21694,20406
20100922,175,"台南  ",23160,23073
20100923,175,"台南  ",18922,18647
20100924,175,"台南  ",26537,24547
20100925,175,"台南  ",22800,21811
20100926,175,"台南  ",25952,28862
20100927,175,"台南  ",17862,17460
20100928,175,"台南  ",15515,15235
20100929,175,"台南  ",16313,15543
20100930,175,"台南  ",16257,15070
20101001,175,"台南  ",26752,24100
20101002,175,"台南  ",22167,21098
20101003,175,"台南  ",25152,27860
20101004,175,"台南  ",18000,17266
20101005,175,"台南  ",16414,15039
20101006,175,"台南  ",15852,15071
20101007,175,"台南  ",17009,16462
20101008,175,"台南  ",27708,25693
20101009,175,"台南  ",23903,22747
20101010,175,"台南  ",27389,30525
20101011,175,"台南  ",18895,18479
20101012,175,"台南  ",16121,15135
20101013,175,"台南  ",16583,15711
20101014,175,"台南  ",16666,16490
20101015,175,"台南  ",26734,24941
20101016,175,"台南  ",24490,23928
20101017,175,"台南  ",27911,29973
20101018,175,"台南  ",17944,17723
20101019,175,"台南  ",16346,15422
20101020,175,"台南  ",16712,15595
20101021,175,"台南  ",16953,16015
20101022,175,"台南  ",24041,22001
20101023,175,"台南  ",18309,18668
20101024,175,"台南  ",25621,27871
20101025,175,"台南  ",18063,17690
20101026,175,"台南  ",15796,15127
20101027,175,"台南  ",16223,15371
20101028,175,"台南  ",16404,16034
20101029,175,"台南  ",26047,24634
20101030,175,"台南  ",24155,22787
20101031,175,"台南  ",26054,27403
20101101,175,"台南  ",17539,17863
20101102,175,"台南  ",15182,14106
20101103,175,"台南  ",15499,14717
20101104,175,"台南  ",15204,14945
20101105,175,"台南  ",23019,22415
20101106,175,"台南  ",21846,21135
20101107,175,"台南  ",24492,24920
20101108,175,"台南  ",17173,17371
20101109,175,"台南  ",15485,14820
20101110,175,"台南  ",15741,15087
20101111,175,"台南  ",17352,17335
20101112,175,"台南  ",27774,26777
20101113,175,"台南  ",21735,20723
20101114,175,"台南  ",27826,29985
20101115,175,"台南  ",17882,18074
20101116,175,"台南  ",15683,14908
20101117,175,"台南  ",16107,15037
20101118,175,"台南  ",16839,16220
20101119,175,"台南  ",26042,23927
20101120,175,"台南  ",25443,23860
20101121,175,"台南  ",27583,28589
20101122,175,"台南  ",17406,16796
20101123,175,"台南  ",15399,13798
20101124,175,"台南  ",15865,14157
20101125,175,"台南  ",16329,16114
20101126,175,"台南  ",27678,27458
20101127,175,"台南  ",24490,23242
20101128,175,"台南  ",27555,27981
20101129,175,"台南  ",17353,17701
20101130,175,"台南  ",15547,15516
20101201,175,"台南  ",15518,16424
20101202,175,"台南  ",15900,16736
20101203,175,"台南  ",26901,26642
20101204,175,"台南  ",25828,25110
20101205,175,"台南  ",28059,30319
20101206,175,"台南  ",17985,19504
20101207,175,"台南  ",16266,16712
20101208,175,"台南  ",15811,16753
20101209,175,"台南  ",16553,17487
20101210,175,"台南  ",27341,27079
20101211,175,"台南  ",25680,25464
20101212,175,"台南  ",27902,29737
20101213,175,"台南  ",18870,20092
20101214,175,"台南  ",16374,17088
20101215,175,"台南  ",16496,16853
20101216,175,"台南  ",15898,16483
20101217,175,"台南  ",27114,26069
20101218,175,"台南  ",26082,25334
20101219,175,"台南  ",26960,29381
20101220,175,"台南  ",18773,20132
20101221,175,"台南  ",16595,16373
20101222,175,"台南  ",16334,17258
20101223,175,"台南  ",16856,18146
20101224,175,"台南  ",26473,27506
20101225,175,"台南  ",25431,24939
20101226,175,"台南  ",25627,26755
20101227,175,"台南  ",18056,18960
20101228,175,"台南  ",16273,16371
20101229,175,"台南  ",16407,17224
20101230,175,"台南  ",17845,19850
20101231,175,"台南  ",32566,28417
20110101,175,"台南  ",23302,25162
20110102,175,"台南  ",24780,26927
20110103,175,"台南  ",17680,18942
20110104,175,"台南  ",14850,15544
20110105,175,"台南  ",14942,15923
20110106,175,"台南  ",14814,15963
20110107,175,"台南  ",21133,21703
20110108,175,"台南  ",19159,19040
20110109,175,"台南  ",21304,22260
20110110,175,"台南  ",16262,17031
20110111,175,"台南  ",15117,15555
20110112,175,"台南  ",14359,14843
20110113,175,"台南  ",15906,16802
20110114,175,"台南  ",23029,23396
20110115,175,"台南  ",21131,20628
20110116,175,"台南  ",22924,21968
20110117,175,"台南  ",19640,19943
20110118,175,"台南  ",18739,18474
20110119,175,"台南  ",18535,18488
20110120,175,"台南  ",20441,21384
20110121,175,"台南  ",22137,22988
20110122,175,"台南  ",22384,23313
20110123,175,"台南  ",24707,25183
20110124,175,"台南  ",20652,21227
20110125,175,"台南  ",20379,20157
20110126,175,"台南  ",20258,20889
20110127,175,"台南  ",20449,20620
20110128,175,"台南  ",23541,24882
20110129,175,"台南  ",21911,22096
20110130,175,"台南  ",20572,20269
20110131,175,"台南  ",21528,21523
20110201,175,"台南  ",21865,21805
20110202,175,"台南  ",15772,14187
20110203,175,"台南  ",21215,22466
20110204,175,"台南  ",24235,25362
20110205,175,"台南  ",30977,32772
20110206,175,"台南  ",29811,31464
20110207,175,"台南  ",26868,26790
20110208,175,"台南  ",22338,23356
20110209,175,"台南  ",22043,22744
20110210,175,"台南  ",21922,22495
20110211,175,"台南  ",24951,26187
20110212,175,"台南  ",25183,25622
20110213,175,"台南  ",26051,25795
20110214,175,"台南  ",19452,20581
20110215,175,"台南  ",18044,19107
20110216,175,"台南  ",19107,19790
20110217,175,"台南  ",18977,21161
20110218,175,"台南  ",22418,25957
20110219,175,"台南  ",24746,25975
20110220,175,"台南  ",29152,29886
20110221,175,"台南  ",29089,31056
20110222,175,"台南  ",17252,18463
20110223,175,"台南  ",17857,18893
20110224,175,"台南  ",18041,19446
20110225,175,"台南  ",29425,30484
20110226,175,"台南  ",29549,28898
20110227,175,"台南  ",28417,29114
20110228,175,"台南  ",32735,35317
20110301,175,"台南  ",19517,20170
20110302,175,"台南  ",18169,16929
20110303,175,"台南  ",18012,18040
20110304,175,"台南  ",27002,26688
20110305,175,"台南  ",24648,23982
20110306,175,"台南  ",27625,29293
20110307,175,"台南  ",18697,18832
20110308,175,"台南  ",17600,16420
20110309,175,"台南  ",17568,16374
20110310,175,"台南  ",18438,17770
20110311,175,"台南  ",27768,26694
20110312,175,"台南  ",27045,26664
20110313,175,"台南  ",28813,30719
20110314,175,"台南  ",19503,19482
20110315,175,"台南  ",17283,16667
20110316,175,"台南  ",17185,16790
20110317,175,"台南  ",17959,17452
20110318,175,"台南  ",27238,25683
20110319,175,"台南  ",23644,22402
20110320,175,"台南  ",26821,29246
20110321,175,"台南  ",19363,19641
20110322,175,"台南  ",17079,16698
20110323,175,"台南  ",17840,17384
20110324,175,"台南  ",18283,18087
20110325,175,"台南  ",26462,26505
20110326,175,"台南  ",24254,24063
20110327,175,"台南  ",24324,25188
20110328,175,"台南  ",18020,18202
20110329,175,"台南  ",17314,17156
20110330,175,"台南  ",17567,17363
20110331,175,"台南  ",19828,19991
20110401,175,"台南  ",30053,31064
20110402,175,"台南  ",30500,28779
20110403,175,"台南  ",28173,27151
20110404,175,"台南  ",30516,29436
20110405,175,"台南  ",26401,27128
20110406,175,"台南  ",25899,26842
20110407,175,"台南  ",20228,20456
20110408,175,"台南  ",24605,25434
20110409,175,"台南  ",22720,24160
20110410,175,"台南  ",26925,28224
20110411,175,"台南  ",18624,19256
20110412,175,"台南  ",17379,17413
20110413,175,"台南  ",16783,16815
20110414,175,"台南  ",17170,17340
20110415,175,"台南  ",25501,26689
20110416,175,"台南  ",24080,24239
20110417,175,"台南  ",24865,25778
20110418,175,"台南  ",17904,18811
20110419,175,"台南  ",16324,17488
20110420,175,"台南  ",17084,17922
20110421,175,"台南  ",18117,19024
20110422,175,"台南  ",26079,28093
20110423,175,"台南  ",24350,24291
20110424,175,"台南  ",28022,29810
20110425,175,"台南  ",18463,19764
20110426,175,"台南  ",16510,17582
20110427,175,"台南  ",16888,17796
20110428,175,"台南  ",17129,18842
20110429,175,"台南  ",25737,27075
20110430,175,"台南  ",25555,26278
20110501,175,"台南  ",28802,29914
20110502,175,"台南  ",19753,20491
20110503,175,"台南  ",15985,17139
20110504,175,"台南  ",16382,17745
20110505,175,"台南  ",18571,19707
20110506,175,"台南  ",31077,31823
